city,rooms,square,price,link,township,title 
Beograd,1,36.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-stari-merkator-id1546734/NkN4cM9J3EF/,Novi Beograd Blok 11c (Stari Merkator),Novi Beograd - Stari Merkator ID#1546734
Beograd,1,39.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/namesten-jednosoban-stan-395kvm-id1926/NkRfA6X2YJh/,Novi Beograd Blok 7 (Paviljoni),Namešten jednosoban stan 39+5kvm ID#1926
Beograd,2,80.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/obilicev-venac-predivan-stan-id1759/NkyPTzJwRZi/,Obilićev venac,"Obilićev venac, predivan stan ID#1759"
Beograd,5,315.0,3300,https://www.nekretnine.rs/stambeni-objekti/stanovi/315m2-2t-centar-stan/NkfeoAkXBiZ/,Centar (uži),"315m2, 2T ,CENTAR , stan"
Beograd,5,197.0,3000,https://www.nekretnine.rs/stambeni-objekti/stanovi/197m2-t-neimar-stan/Nk5_veg-ZbR/,Neimar,"197m2, T ,NEIMAR , stan"
Beograd,4,177.0,3000,https://www.nekretnine.rs/stambeni-objekti/stanovi/177m2-t-neimar-stan/Nkv48UFgI19/,Neimar,"177m2, T ,NEIMAR , stan"
Beograd,5,145.0,1800,https://www.nekretnine.rs/stambeni-objekti/stanovi/145m2-centar-stan/NkxLwxoZ9nV/,Centar (uži),"145m2, CENTAR , stan"
Beograd,4,121.0,1850,https://www.nekretnine.rs/stambeni-objekti/stanovi/121m2-2t-beograd-na-vodi-stan/Nk38pwOP8-q/,Beograd na vodi,"121m2, 2T ,BEOGRAD NA VODI , stan"
Beograd,4,122.0,1700,https://www.nekretnine.rs/stambeni-objekti/stanovi/122m2-t-dedinje-stan/NkScVWxaw3e/,Dedinje (Beli dvor),"122m2, T ,DEDINJE , stan"
Beograd,4,120.0,1800,https://www.nekretnine.rs/stambeni-objekti/stanovi/120m2-centar-stan/NkLKRR-vD3q/,Centar (uži),"120m2, CENTAR , stan"
Beograd,5,115.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/115m2-t-tasmajdan-stan/Nkrcp1qUwpu/,Tašmajdan,"115m2, T ,TASMAJDAN , stan"
Beograd,4,108.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/108m2-t-centar-stan/Nke0OCu06jn/,Centar (uži),"108m2, T ,CENTAR , stan"
Beograd,4,90.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/90m2-t-kalenic-stan/NkT8imh-q5q/,Kalenić pijaca,"90m2, T ,KALENIC , stan"
Beograd,3,88.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/88m2-t-centar-stan/NkZmeUsm64c/,Centar (uži),"88m2, T ,CENTAR , stan"
Beograd,3,50.0,450,https://www.nekretnine.rs/stambeni-objekti/stanovi/50m2-tasmajdan-stan/NkVp1GYWHSS/,Tašmajdan,"50m2, TASMAJDAN , stan"
Beograd,1,48.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/48m2-vozdovac-stan/NkYHLVo4d67/,Voždovac,"48m2, VOZDOVAC , stan"
Beograd,2,38.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/38m2-tasmajdan-stan/NknFkwhxIhZ/,Tašmajdan,"38m2, TASMAJDAN , stan"
Beograd,1,37.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/37m2-l-slavija-stan/NkQrxrQ1sod/,Slavija,"37m2, L ,SLAVIJA , stan"
Beograd,1,115.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/115m2-vidikovac-1-lokal/NktfauENPqW/,Vidikovac,"115m2, VIDIKOVAC ,1 lokal"
Beograd,3,92.0,1300,https://www.nekretnine.rs/stambeni-objekti/stanovi/92m2-cvetkova-pijaca-3-lokal/Nk6EEX3LvQn/,Cvetkova pijaca,"92m2, CVETKOVA PIJACA ,3 lokal"
Beograd,1,71.0,900,https://www.nekretnine.rs/stambeni-objekti/stanovi/71m2-zvezdara-1-lokal/NkX-1cjZrbI/,Zvezdara,"71m2, ZVEZDARA ,1 lokal"
Beograd,1,45.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/45m2-zvezdara-1-lokal/NkDyY9hQLlH/,Zvezdara,"45m2, ZVEZDARA ,1 lokal"
Beograd,1,50.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/50m2-neimar-1-lokal/NkUWXCsSyLa/,Neimar,"50m2, NEIMAR ,1 lokal"
Beograd,2,70.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-blok-45-dr-ivana-ribara-20-70m2-700eur/NkPEiPRTaLt/,Novi Beograd Blok 45 (TC Enjub),"Novi Beograd, Blok 45, Dr Ivana Ribara, 2.0, 70m2, 700EUR"
Beograd,4,79.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-kalenic-pijaca-35-79m2-1000eur/Nk2YUapos7h/,Vračar (Centar),"Vračar, Kalenić pijaca, , 3.5, 79m2, 1000EUR"
Beograd,1,36.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-stari-merkator-id46734/NkX-XjehikI/,Novi Beograd Blok 11c (Stari Merkator),Novi Beograd - Stari Merkator ID#46734
Beograd,2,36.0,390,https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-stari-grad-id46736/NkQ8ZyO0Z2t/,Centar (uži),Centar - Stari Grad ID#46736
Beograd,4,91.0,1150,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-beogradska-id1055/Nk5GRDRI36u/,Tašmajdan,"VRAČAR, BEOGRADSKA ID#1055"
Beograd,4,80.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/milesevska-40-prazan-za-pp-id1234/NkyEhfuoaO4/,Kalenić pijaca,"Mileševska, 4.0 prazan,za PP ID#1234"
Beograd,3,45.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-30-lux-namesten-id1235/NkJCrp6Lc0Q/,Centar (uži),"Centar, 3.0 lux namešten ID#1235"
Novi Sad,2,44.0,550,https://www.nekretnine.rs/stambeni-objekti/stanovi/novoopremljen-stan-na-grbavici/Nkkdq4knOJ0/,Grbavica,Novoopremljen stan na Grbavici
Beograd,4,79.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-kalenic-pijaca-kaleniceva-35-79m2-1000-eur/NkWFmeLiSgs/,Kalenić pijaca,"Vračar, Kalenić pijaca, Kalenićeva, 3.5, 79m2, 1000 EUR"
Beograd,5,130.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-dedinje-aleksandra-stambolijskog-50-130m2-1000-eur/Nk4NyiGBSex/,Dedinje (Beli dvor),"Savski venac, Dedinje, Aleksandra Stambolijskog, 5.0, 130m2, 1000 EUR"
Beograd,3,52.0,550,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-kalenic-pijaca-sindeliceva-25-52m2-550-eur/NkfQSJhxKE-/,Kalenić pijaca,"Vračar, Kalenić pijaca, Sinđelićeva, 2.5, 52m2, 550 EUR"
Niš,2,58.0,320,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-stan-na-keju/NkYDNHfyl97/,Centar,Lux stan na keju
Beograd,2,68.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/belville-2-0-s-68-m2-namesten/NkMR7EFWdjb/,Belvil,"Belville - 2,0 s, 68 m2, namešten"
Niš,2,50.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdaje-se-stan-u-centru/NkRX5SLnr7D/,Centar,Izdaje se Stan u centru
Beograd,1,36.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajem-stan-u-zemunu-retenzija/NkwBRU30-ym/,Zemun (Centar),Izdajem stan u Zemunu-Retenzija
Beograd,4,140.0,1600,https://www.nekretnine.rs/stambeni-objekti/stanovi/43612-izdavanje-stan-dorcol-1600-eur/NkvarNpeA7D/,Centar (uži),"*43612, Izdavanje, Stan, DORĆOL, 1600 EUR"
Niš,0.5,32.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-32m2-kod-palilulske-pijace-u-cenu-uracunati-troskovi/NkmVHK9rax0/,Palilula,"Stan 32m2 kod Palilulske pijace, u cenu uračunati troskovi"
Beograd,3,107.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/29345-izdavanje-stan-belville-1200-eur/NkqoEZjbjTe/,Novi Beograd,"*29345, Izdavanje, Stan, BELVILLE, 1200 EUR"
Beograd,4,74.0,780,https://www.nekretnine.rs/stambeni-objekti/stanovi/37341-izdavanje-stan-hilandarska-okolina-780-eur/NkzrjI27apf/,Centar (uži),"#37341, Izdavanje, Stan, HILANDARSKA OKOLINA, 780 EUR"
Beograd,3,80.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/iznajmljujemo-trosoban-stan-poslovni-prostor-u-novom-dorcolu/NkRc6S-C_dP/,Stari Grad,"IZNAJMLJUJEMO TROSOBAN STAN, POSLOVNI PROSTOR U NOVOM DORCOLU"
Beograd,3,77.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajemo-poslovni-prostor-od-77m2-u-vojvode-supljikca/Nk8rAvl9B4I/,Crveni krst,IZDAJEMO POSLOVNI PROSTOR OD 77M2 U VOJVODE SUPLJIKCA
Beograd,2,43.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajemo-poslovni-prostor-kod-cvetkove-pijace/NkRziCKcTLO/,Cvetkova pijaca,IZDAJEMO POSLOVNI PROSTOR KOD CVETKOVE PIJACE
Beograd,3,107.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/29346-izdavanje-stan-belville-1200-eur/Nk7htwcv6sq/,Novi Beograd,"*29346, Izdavanje, Stan, BELVILLE, 1200 EUR"
Beograd,0.5,30.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajem-novu-garsonjeru-u-batajnici/NkXljnnuHhN/,Batajnica,Izdajem novu garsonjeru u Batajnici
Novi Sad,2,34.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-sad-adamovicevo-naselje-futoska-15-34m2-350eur/NkrLgr5nudE/,Adamovićevo naselje,"Novi Sad, Adamovićevo Naselje, Futoška, 1.5, 34m2, 350EUR"
Novi Sad,2,41.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-sad-adamovicevo-naselje-bulevar-evrope-15-41m2-300eur/NkUQgZ6iNHO/,Adamovićevo naselje,"Novi Sad, Adamovićevo Naselje, Bulevar Evrope , 1.5, 41m2, 300EUR"
Beograd,1,35.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/blok-72-35m2-agencijski-id-7823/NkfQN8Ofk-C/,Novi Beograd Blok 72,"Blok 72, 35m2, agencijski ID: 7823"
Beograd,1,40.0,380,https://www.nekretnine.rs/stambeni-objekti/stanovi/cubura-10-renoviran-ppstanovanje-id1233/Nk_oFRnIuRj/,Čubura,"Čubura,1.0 renoviran PP/stanovanje ID#1233"
Beograd,3,102.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-dorcol-30-id15438/Nki5sUi6c3J/,Gornji Dorćol,Stari Grad - Dorćol - 3.0 ID#15438
Beograd,4,168.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajemo-stan-sa-garaznim-mestom-banovo-brdo-namesten/NkAtwUxMHtp/,Banovo brdo,"Izdajemo stan sa garažnim mestom, Banovo brdo, namešten"
Beograd,0.5,33.0,200,https://www.nekretnine.rs/stambeni-objekti/stanovi/karaburma-visnjicka-33m2/NkH73tmJaNs/,Palilula,"Karaburma, Višnjička 33m2"
Beograd,2,47.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/lep-stan-na-vozdovcu-kod-vozdovacke-crkve/NkWnBd_sShP/,Voždovac,"Lep stan na Voždovcu, kod Voždovačke crkve"
Novi Sad,2,56.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-sad-grbavica-nov-namesten-dve-odvojene-spavace-sobe/NkjlWRKOGSb/,Grbavica,"Novi Sad, Grbavica, Nov namesten, dve odvojene spavace sobe"
Beograd,1,34.0,330,https://www.nekretnine.rs/stambeni-objekti/stanovi/east-side-10-nov-namesten-id1230/NkIgcHkWd_X/,Konjarnik,"East Side, 1.0 nov namešten ID#1230"
Beograd,1,38.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/stepa-stepanovic-10-moze-za-pp-id1231/Nk_6RatfUZH/,Voždovac,"Stepa Stepanović, 1.0 može za PP ID#1231"
Beograd,4,115.0,450,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-40-medakoviceva-kompletno-namesten-id2724/NkMQwnWaSQi/,Medaković I,"Izdavanje 4.0, Medakovićeva, kompletno namešten ID#2724"
Beograd,4,100.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/na-top-lokaciji-elegantan-prazan-id1095/NkO1izDdeBJ/,Botanička bašta,"NA TOP LOKACIJI, ELEGANTAN, PRAZAN ID#1095"
Beograd,4,100.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/na-top-lokaciji-elegantan-prazan-id1096/NkE76gUfH1i/,Centar (uži),"NA TOP LOKACIJI, ELEGANTAN, PRAZAN ID#1096"
Beograd,4,100.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/na-top-lokaciji-elegantan-prazan-id1097/Nkr4cOZwpzw/,Kopitareva gradina,"NA TOP LOKACIJI, ELEGANTAN, PRAZAN ID#1097"
Beograd,3,79.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-tasmajdana-id1345/NkagCQcagpc_/,Tašmajdan,kod Tašmajdana ID#1345
Beograd,3,88.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/kod-knez-mihailove-id1649/NkvxiG6AZWU/,Centar (uži),kod Knez Mihailove ID#1649
Beograd,3,82.0,800,https://www.nekretnine.rs/stambeni-objekti/stanovi/dedinje-kod-pinka-id1983/Nk3m17l9QdR/,Dedinje (RTV Pink),DEDINJE-kod Pinka ID#1983
Beograd,3,77.0,750,https://www.nekretnine.rs/stambeni-objekti/stanovi/ispod-tasa-id3101/NkCXhTDGsC_/,Centar (uži),ispod Taša ID#3101
Beograd,4,145.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-u-kuci-145-m-bulevar-oslobodenja-vozdovac/Nk76HztBMCE/,Voždovac,"Stan u kući 145 m, Bulevar Oslobođenja, Voždovac"
Beograd,4,132.0,1200,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-u-kuci-bulevar-oslobodenja-vozdovac/NkNTCyUwlUi/,Voždovac,"Stan u kući, Bulevar Oslobođenja, Voždovac"
Beograd,2,52.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-kalenic-pijaca-mutapova-52m2-mutapova/NkTwCsqpHh5/,Kalenić pijaca,"Vračar, Kalenić pijaca - Mutapova, 52m2, Mutapova"
Niš,2,41.0,380,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-dvosoban-stan-kod-saborne-crkve/NkYhsXHnRlQ/,Centar,Lux dvosoban stan kod Saborne crkve
Beograd,4,96.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-v-dugosevica-35-96m2--garaza/NkZ9Yz06Keo/,Severni bulevar,"ZVEZDARA, V. Dugosevica, 3.5 96m2 + garaza"
Niš,3,70.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/dvoiposoban-stan-na-bulevaru-nemanjica-id2134/NkFZ1FoD3GX/,Bulevar Nemanjića,Dvoiposoban stan na Bulevaru Nemanjića ID#2134
Novi Sad,2,34.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-sad-adamovicevo-naselje-namesten-stan-kod-parka-id9141819/Nk3Eu0NyS7z/,Adamovićevo naselje,"Novi Sad, Adamovićevo Naselje-Namešten stan kod parka ID#9141819"
Novi Sad,2,30.0,300,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-sad-bulevar-namesten-jednoiposoban-stan-id9141818/NkPnqQteRpi/,Bulevar,"Novi Sad, Bulevar - Namešten jednoiposoban stan ID#9141818"
Beograd,4,120.0,900,https://www.nekretnine.rs/stambeni-objekti/stanovi/40-stan-u-centru-dure-danicica-id1272/Nk9_qdX-Sr7/,Stari Grad,"4.0 stan u centru, Đure Daničića ID#1272"
Beograd,4,148.0,1900,https://www.nekretnine.rs/stambeni-objekti/stanovi/40-luksuzan-stan-na-dedinju-velisava-vulovica-id1162/NkT6dVSyHyL/,Dedinje (Beli dvor),"4.0 luksuzan stan na Dedinju, Velisava Vulovića ID#1162"
Beograd,4,80.0,800,https://www.nekretnine.rs/stambeni-objekti/stanovi/40-luksuzan-stan-kod-fon-a-jove-ilica-id1198/NkiQ1CKblkd/,Voždovac,"4.0 luksuzan stan kod FON-a, Jove ilića ID#1198"
Beograd,4,132.0,1400,https://www.nekretnine.rs/stambeni-objekti/stanovi/40-lux-stan-na-dedinju-maglajska-id1195/Nk8loiacCBX/,Partizanov stadion,"4.0,  Lux stan na Dedinju, Maglajska ID#1195"
Beograd,4,121.0,1850,https://www.nekretnine.rs/stambeni-objekti/stanovi/40-luksuzan-stan-bw-arcadia-id1206/NkbxXMgddts/,Beograd na vodi,"4.0 luksuzan stan, BW Arcadia ID#1206"
Beograd,4,142.0,1400,https://www.nekretnine.rs/stambeni-objekti/stanovi/40-lux-stan-na-dedinju-maglajska-id1201/NkZrtxJhnDa/,Partizanov stadion,"4.0,  Lux stan na Dedinju, Maglajska ID#1201"
Beograd,1,27.0,280,https://www.nekretnine.rs/stambeni-objekti/stanovi/resavska-10-27m2-namesten-id1433/NkviXZRoPW1/,Klinički centar,"Resavska, 1.0, 27m2, namešten ID#1433"
Novi Sad,3,79.0,350,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-sad-bulevar-namesten-trosoban-stan-id9100136/NkIvXbbvBai/,Bulevar,"Novi Sad, Bulevar - Namešten trosoban stan ID#9100136"
Beograd,3,52.0,450,https://www.nekretnine.rs/stambeni-objekti/stanovi/kalemegdan-52-m2-cg-salonac-renoviran-moze-i-pp-id1272/Nkt6Movc98Q/,Kalemegdan,"Kalemegdan,52 m2, CG, salonac,renoviran, može i PP ID#1272"
Beograd,3,100.0,1100,https://www.nekretnine.rs/stambeni-objekti/stanovi/lux-salonac-centar-na-trgu-republike-id1335/NknL0gRxgsj/,Trg Republike ( centar ),Lux Salonac Centar na Trgu Republike ID#1335
Niš,2,49.0,170,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajem-jednoiposoban-nov-stan-u-calijama/Nka8K2RDIkt/,Ćalije,Izdajem jednoiposoban nov stan u Čalijama
Beograd,2,67.0,500,https://www.nekretnine.rs/stambeni-objekti/stanovi/hotel-yu-20-komforan-loda-cg-bulevar-nikole-tesle/NkfSB265WKB/,Zemun (Centar),"Hotel YU, 2.0, komforan, lođa, CG!, Bulevar Nikole Tesle"
Srbija,3,45.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/senjak-30-namesten-parking-id14035/NkcdXCEZyyU/,Beograd,"Senjak, 3.0 namešten, parking ID#14035"
Niš,4,81.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-centar-kod-caira-id1506/NkwhmJnitx4/,Čair,Izdavanje centar kod Caira ID#1506
Beograd,3,85.0,650,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-stan-zemun-gardos-85m2-30-novogradnja-id1160/NkmM9Sw0yRQk/,Zemun (Centar),"Izdavanje Stan Zemun Gardos, 85m2, 3.0, novogradnja ID#1160"
Beograd,4,100.0,750,https://www.nekretnine.rs/stambeni-objekti/stanovi/usce-namesten-40-odlican-stan-id1059/Nks7xB7ACHF/,Novi Beograd Blok 21 (10. Gimnazija),"Ušće, namešten 4.0 odličan stan ID#1059"
Beograd,2,53.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/miljakovac-53m2-agencijski-id-7924/NkQymegthy8/,Miljakovac I,"Miljakovac, 53m2, agencijski ID: 7924"
Niš,1,35.0,200,https://www.nekretnine.rs/stambeni-objekti/stanovi/jednosoban-stan-na-bulevaru-nemanjica-id2132/NkMkFqWhOTR/,Bulevar Nemanjića,Jednosoban stan na Bulevaru Nemanjića ID#2132
Beograd,4,88.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-beograd-blok-19a-vladimira-popovica-35-88m2-600eur/NkJlGJgGc5W/,Novi Beograd Blok 19a,"Novi Beograd, Blok 19a, Vladimira Popovića, 3.5, 88m2, 600EUR"
Beograd,3,90.0,700,https://www.nekretnine.rs/stambeni-objekti/stanovi/dedinje-bulevar-kneza-aleksandra-karadordevica-90m2-id2659/Nkzlcuuro_n/,Dedinje (25. maj),Dedinje - Bulevar kneza Aleksandra Karađorđevića - 90m2 ID#2659
Beograd,3,75.0,600,https://www.nekretnine.rs/stambeni-objekti/stanovi/bajloni-carigradska-75m2-id2681/Nkr25nBSgof/,Bajlonijeva pijaca,Bajloni - Carigradska - 75m2 ID#2681
Beograd,5,130.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/siri-centar-dedinje-id46729/Nklj4osApsA/,Dedinje (RTV Pink),Širi centar - Dedinje ID#46729
Beograd,2,42.0,420,https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-vracar-id46727/NkRRPr-FGJ_/,Južni bulevar,Centar - Vracar ID#46727
Beograd,2,40.0,400,https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-vracar-lekino-brdo-id46728/NkCRvPu_vrN/,Južni bulevar,Centar - Vracar Lekino Brdo ID#46728
Novi Sad,1,31.0,220,https://www.nekretnine.rs/stambeni-objekti/stanovi/novi-sad-centar-namesten-jednosoban-stan-id9100167/NkVNHhylE_S/,Centar,"Novi Sad, Centar - Namešten jednosoban stan ID#9100167"
Beograd,3,86.0,860,https://www.nekretnine.rs/stambeni-objekti/stanovi/renoviran-stan-na-odlicnoj-lokaciji/Nk15_92khrx/,Kalenić pijaca,Renoviran stan na odličnoj lokaciji
Niš,1,40.0,220,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdajem-namesten-jednoiposoban-stan-preko-puta-hale-cair/Nkik5AGOgsB/,Čair,"Izdajem namešten jednoiposoban stan preko puta Hale ""Čair""."
Niš,2,42.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/stan-u-strogom-centru-nisa/NkKEmT6k4Ua/,Centar,Stan u Strogom Centru Nisa
Beograd,3,56.0,290,https://www.nekretnine.rs/stambeni-objekti/stanovi/mirijevo-namesten-dve-spavace-sobe-id1619/NkP7gfwzJTP/,Mirijevo II,"Mirijevo, namešten, dve spavaće sobe ID#1619"
Beograd,4,110.0,1100,https://www.nekretnine.rs/stambeni-objekti/stanovi/makedonska-40-110m2-ii-cg-prazan-1100-eurmesecno-id2095/NkXCQHesXW5/,Centar (uži),"MAKEDONSKA, 4.0, 110m2, II, cg, prazan, 1.100 eur/mesečno ID#2095"
Beograd,4,98.0,1400,https://www.nekretnine.rs/stambeni-objekti/stanovi/dedinje-40-98m2-garaza-1400-eurmesecno-id2267/NkHkEDx60Eo/,Dedinje (Beli dvor),"DEDINJE, 4.0, 98m2, garaža, 1400 eur/mesečno ID#2267"
Zrenjanin,1,24.0,120,https://www.nekretnine.rs/stambeni-objekti/stanovi/gradska-lokacija-mala-amerika-05-24m2-120-eur/Nk7VRYwD0yJ/,Mala Amerika,"Gradska lokacija, Mala Amerika, 0.5, 24m2, 120 EUR"
Beograd,3,85.0,650,https://www.nekretnine.rs/stambeni-objekti/stanovi/izdavanje-stan-zemun-gardos-85m2-30-novogradnja-id1155/NkQ5F9ZfpIu/,Zemun (Gardoš),"Izdavanje Stan Zemun Gardos, 85m2, 3.0, novogradnja ID#1155"
Beograd,3,70.0,1000,https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-kod-skadarske-idealno-renoviran-i-lepo-namesten-30-stan-sa-svim-novim-stvarima-70m2-26-lift-dvostaran-sa-terasom-i-lodom-kupatilo-toalet-i-ostava-parking-ispred-zgrade-mesecno-placanje-i-depozit/Nke15Y7kV1W/,Skadarlija,"CENTAR, kod Skadarske  - IDEALNO RENOVIRAN i LEPO NAMEŠTEN 3.0 STAN SA SVIM NOVIM STVARIMA 70m2 - 2/6 LIFT - DVOSTARAN (sa terasom i LOĐOM) - KUPATILO, TOALET I OSTAVA - parking ispred zgrade - MESEČNO PLAĆANJE I DEPOZIT"
Beograd,4,111.0,1300,https://www.nekretnine.rs/stambeni-objekti/stanovi/maglajska-dedinje-savski-venac-id2139/Nkt_T6Mk3CZ/,Dedinje (RTV Pink),"Maglajska, DEDINJE, Savski Venac ID#2139"
Beograd,4,121.0,1850,https://www.nekretnine.rs/stambeni-objekti/stanovi/hercegovacka-beograd-na-vodi-savski-venac-id2315/Nk8fAIWvtzJ/,Beograd na vodi,"Hercegovačka, BEOGRAD NA VODI, Savski Venac ID#2315"
Beograd,5,200.0,1700,https://www.nekretnine.rs/stambeni-objekti/stanovi/savski-venac-dedinje-50-id13968/NkYOioESPrs/,Dedinje (25. maj),Savski venac - Dedinje - 5.0 ID#13968
Beograd,5,87.0,1500,https://www.nekretnine.rs/stambeni-objekti/stanovi/stari-grad-dorcol-50-id13866/NkYMo5KeTax/,Gornji Dorćol,Stari Grad - Dorćol - 5.0 ID#13866
Novi Sad,2,46.0,270,https://www.nekretnine.rs/stambeni-objekti/stanovi/1-soban-adaptabilan-u-15-soban-46m2-novo-naselje-ulica-mileve-maric-id1370/NkuHMqvGeiZ/,Novo Naselje,"1-soban adaptabilan u 1.5 soban , 46m2, Novo naselje, ulica Mileve Marić. ID#1370"
Beograd,5,185.0,2000,https://www.nekretnine.rs/stambeni-objekti/stanovi/strari-grad-centar-cika-ljubina-50-id14202/NkoXKRVL_zO/,Stari Grad,Strari Grad - Centar - Čika Ljubina - 5.0 ID#14202
Beograd,4,86.0,860,https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-centar-35-id15368/Nkto_JwsT2c/,Vračar (Centar),Vračar - Centar - 3.5 ID#15368
Beograd,5,147.0,1350,https://www.nekretnine.rs/stambeni-objekti/stanovi/palilula-bogoslovija-50-lux-odmah-useljiv-id15430/Nk0Ycscop3S/,Bogoslovija,"Palilula - Bogoslovija - 5.0, lux, odmah useljiv ID#15430"
Novi Sad,4,169.0,1300,https://www.nekretnine.rs/stambeni-objekti/stanovi/luks-cetvorosoban-sa-parkingom-i-teretanom/NkSYJHal2XC/,Sajmište,Luks četvorosoban sa parkingom i teretanom
Beograd,1,40.0,250,https://www.nekretnine.rs/stambeni-objekti/stanovi/centar-stari-grad-id46725/Nk7iNa7ne7G/,Centar (uži),Centar - Stari Grad ID#46725
Beograd,2,0.0,Cena na upit,https://www.nekretnine.rs/stambeni-objekti/stanovi/banovo-brdo-povise-pijace-270-eur--depozit-cg-vpr5/NkTB-s4OQDn/,Banovo brdo,"Banovo brdo, povise pijace, 270 eur + depozit, cg, vpr/5,"
Beograd,3,110.0,2000,https://www.nekretnine.rs/stambeni-objekti/stanovi/crveni-krst-110m2-v-cg-namesten-lux-id75857/Nkwdm0pBPxX/,Crveni krst,"CRVENI KRST, 110m2, V, cg, namešten, lux ID#75857"
